"x" "y" "layer.1" "layer.2" "layer.3" "layer.4" "layer.5" "layer.6" "layer.7" "reino" "ids"
"5927" -9 -39 23071.91132 407.3710328 -0.767293375 0.741740181 0.728137479 1.872841085 10 "21" 7181
"5928" -7 -39 22832.6654 386.0303016 -0.494307274 0.691808413 0.708006466 1.831827351 9 "21" 7182
"5929" -5 -39 22832.6654 386.0303016 -0.494307274 0.691808413 0.708006466 1.831827351 9 "21" 7183
"5930" -3 -39 9903.846605 277.0642935 -2.460405786 0.707522806 0.673760866 1.388196119 7 "21" 7184
"5931" -1 -39 9903.846605 277.0642935 -2.460405786 0.707522806 0.673760866 1.388196119 7 "21" 7185
"5932" 1 -39 9903.846605 277.0642935 -2.460405786 0.707522806 0.673760866 1.388196119 7 "21" 7186
"5933" 3 -39 9903.846605 277.0642935 -2.460405786 0.707522806 0.673760866 1.388196119 7 "21" 7187
"5934" 5 -39 12402.65921 276.8657279 -2.436829831 0.694590706 0.757280667 1.487000886 6 "21" 7188
"5935" 7 -39 9848.857715 300.9570955 -1.884975674 0.677472289 0.92494914 2.437706524 5 "21" 7189
"5936" 9 -39 9848.857715 300.9570955 -1.884975674 0.677472289 0.92494914 2.437706524 5 "21" 7190
"5937" 11 -39 7951.571566 296.1667837 -1.928496972 0.711041724 0.81818022 2.326427313 6 "21" 7191
"5938" 13 -39 7951.571566 296.1667837 -1.928496972 0.711041724 0.81818022 2.326427313 6 "21" 7192
"5939" -49 -41 18377.94838 350.6426482 -1.201379848 0.676706538 0.698430449 2.413181778 8 "21" 7337
"5940" -47 -41 18377.94838 350.6426482 -1.201379848 0.676706538 0.698430449 2.413181778 8 "21" 7338
"5941" -45 -41 18529.57512 366.4410082 -0.851341103 0.662208359 0.786603963 2.344283283 7 "21" 7339
"5942" -43 -41 18529.57512 366.4410082 -0.851341103 0.662208359 0.786603963 2.344283283 7 "21" 7340
"5943" -41 -41 18529.57512 366.4410082 -0.851341103 0.662208359 0.786603963 2.344283283 7 "21" 7341
"5944" -39 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7342
"5945" -37 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7343
"5946" -35 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7344
"5947" -33 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7345
"5948" -31 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7346
"5949" -29 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7347
"5950" -27 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7348
"5951" -25 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7349
"5952" -23 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7350
"5953" -21 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7351
"5954" -19 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7352
"5955" -17 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7353
"5956" -15 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7354
"5957" -13 -41 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7355
"5958" -11 -41 19731.4227 425.8185654 -0.330233193 0.744163961 0.801587228 2.363262745 9 "21" 7356
"5959" -9 -41 19510.69374 438.2199231 -0.247946683 0.753120248 0.85411664 2.408095152 8 "21" 7357
"5960" -7 -41 19189.15932 424.7526366 0.151929101 0.692691909 0.842974904 2.516498407 7 "21" 7358
"5961" -5 -41 19189.15932 424.7526366 0.151929101 0.692691909 0.842974904 2.516498407 7 "21" 7359
"5962" -3 -41 9848.857715 300.9570955 -1.884975674 0.677472289 0.92494914 2.437706524 5 "21" 7360
"5963" -1 -41 20179.67436 381.3469211 -0.710186437 0.677010615 0.90361502 2.487350513 6 "21" 7361
"5964" 1 -41 20179.67436 381.3469211 -0.710186437 0.677010615 0.90361502 2.487350513 6 "21" 7362
"5965" 3 -41 9848.857715 300.9570955 -1.884975674 0.677472289 0.92494914 2.437706524 5 "21" 7363
"5966" 5 -41 9848.857715 300.9570955 -1.884975674 0.677472289 0.92494914 2.437706524 5 "21" 7364
"5967" 7 -41 9848.857715 300.9570955 -1.884975674 0.677472289 0.92494914 2.437706524 5 "21" 7365
"5968" 9 -41 9848.857715 300.9570955 -1.884975674 0.677472289 0.92494914 2.437706524 5 "21" 7366
"5969" 11 -41 9848.857715 300.9570955 -1.884975674 0.677472289 0.92494914 2.437706524 5 "21" 7367
"5970" 13 -41 7533.489034 311.3936514 -1.66528547 0.682648157 0.961607086 2.440457454 5 "21" 7368
"5971" 15 -41 7533.489034 311.3936514 -1.66528547 0.682648157 0.961607086 2.440457454 5 "21" 7369
"5972" 17 -41 7533.489034 311.3936514 -1.66528547 0.682648157 0.961607086 2.440457454 5 "21" 7370
"5973" 19 -41 7533.489034 311.3936514 -1.66528547 0.682648157 0.961607086 2.440457454 5 "21" 7371
"5974" 21 -41 10566.96979 281.5995665 -1.963836377 0.772786354 0.967569912 1.788750898 4 "21" 7372
"5975" 23 -41 2998.156096 337.4312987 -0.966899641 0.763532472 0.964918252 2.144824281 4 "21" 7373
"5976" -49 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7513
"5977" -47 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7514
"5978" -45 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7515
"5979" -43 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7516
"5980" -41 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7517
"5981" -39 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7518
"5982" -37 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7519
"5983" -33 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7521
"5984" -31 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7522
"5985" -29 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7523
"5986" -27 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7524
"5987" -25 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7525
"5988" -23 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7526
"5989" -21 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7527
"5990" -19 -43 7951.571573 296.1667834 -1.988606461 0.692586765 0.816478777 2.161594122 6 "21" 7528
"5991" -15 -43 9848.857715 300.9570955 -1.884975674 0.677472289 0.92494914 2.437706524 5 "21" 7530
"5992" -13 -43 9848.857715 300.9570955 -1.884975674 0.677472289 0.92494914 2.437706524 5 "21" 7531
"5993" -11 -43 9848.857715 300.9570955 -1.884975674 0.677472289 0.92494914 2.437706524 5 "21" 7532
"5994" 15 -43 6109.408265 322.6879667 -1.150173516 0.759414868 0.95352718 1.605355504 3 "21" 7545
"5995" 17 -43 6109.408265 322.6879667 -1.150173516 0.759414868 0.95352718 1.605355504 3 "21" 7546
"5996" 19 -43 6109.408265 322.6879667 -1.150173516 0.759414868 0.95352718 1.605355504 3 "21" 7547
"5997" 21 -43 6109.408265 322.6879667 -1.150173516 0.759414868 0.95352718 1.605355504 3 "21" 7548
"5998" 23 -43 6109.408265 322.6879667 -1.150173516 0.759414868 0.95352718 1.605355504 3 "21" 7549
"5999" -51 -45 10655.9061 280.8577581 -2.805470543 0.7464068 0.601674234 0.648911971 6 "21" 7689
"6000" -49 -45 8942.728602 265.034741 -2.300703106 0.799487973 0.772058669 1.530183916 5 "21" 7690
"6001" -47 -45 8942.728602 265.034741 -2.300703106 0.799487973 0.772058669 1.530183916 5 "21" 7691
"6002" -45 -45 8942.728602 265.034741 -2.300703106 0.799487973 0.772058669 1.530183916 5 "21" 7692
"6003" -43 -45 8942.728602 265.034741 -2.300703106 0.799487973 0.772058669 1.530183916 5 "21" 7693
"6004" -53 -47 10655.9061 280.8577581 -2.805470543 0.7464068 0.601674234 0.648911971 6 "21" 7864
"6005" -51 -47 8942.728784 265.0347418 -2.271272689 0.799545384 0.772097084 1.520125886 5 "21" 7865
"6006" -49 -47 2011.808157 196.5144196 -2.958084332 0.666717441 0.669407942 0.758226293 4 "21" 7866
"6007" -47 -47 2011.808157 196.5144196 -2.958084332 0.666717441 0.669407942 0.758226293 4 "21" 7867
"6008" -45 -47 2011.808157 196.5144196 -2.958084332 0.666717441 0.669407942 0.758226293 4 "21" 7868
"6009" -53 -49 2011.808157 196.5144196 -2.958084332 0.666717441 0.669407942 0.758226293 4 "21" 8041
"6010" -51 -49 2011.808157 196.5144196 -2.958084332 0.666717441 0.669407942 0.758226293 4 "21" 8042
"6011" -119 19 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "22" 2863
"6012" -119 17 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3000
"6013" -117 17 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3001
"6014" -115 17 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3002
"6015" -113 17 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3003
"6016" -119 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3139
"6017" -117 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3140
"6018" -115 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3141
"6019" -113 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3142
"6020" -111 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3143
"6021" -123 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3280
"6022" -121 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3281
"6023" -119 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3282
"6024" -117 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3283
"6025" -115 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3284
"6026" -113 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3285
"6027" -111 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3286
"6028" -109 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3287
"6029" -107 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3288
"6030" -131 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3422
"6031" -129 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3423
"6032" -127 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3424
"6033" -125 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3425
"6034" -123 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3426
"6035" -121 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3427
"6036" -119 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3428
"6037" -117 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3429
"6038" -115 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3430
"6039" -113 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3431
"6040" -111 11 19814.81503 328.6041082 -3.349662011 0.780012284 0.498428927 -0.622300109 15 "22" 3432
"6041" -109 11 19814.81503 328.6041082 -3.349662011 0.780012284 0.498428927 -0.622300109 15 "22" 3433
"6042" -107 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3434
"6043" -105 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3435
"6044" -103 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3436
"6045" -101 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3437
"6046" -149 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3563
"6047" -147 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3564
"6048" -145 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3565
"6049" -143 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3566
"6050" -141 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3567
"6051" -139 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3568
"6052" -137 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3569
"6053" -135 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3570
"6054" -133 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3571
"6055" -131 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3572
"6056" -129 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3573
"6057" -127 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3574
"6058" -125 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3575
"6059" -123 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3576
"6060" -121 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3577
"6061" -119 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3578
"6062" -117 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3579
"6063" -115 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3580
"6064" -113 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3581
"6065" -111 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3582
"6066" -109 9 19814.81503 328.6041082 -3.349662011 0.780012284 0.498428927 -0.622300109 15 "22" 3583
"6067" -107 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3584
"6068" -105 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3585
"6069" -103 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3586
"6070" -101 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3587
"6071" -99 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3588
"6072" -97 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3589
"6073" -151 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3704
"6074" -149 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3705
"6075" -147 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3706
"6076" -145 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3707
"6077" -143 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3708
"6078" -141 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3709
"6079" -139 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3710
"6080" -137 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3711
"6081" -135 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3712
"6082" -133 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3713
"6083" -131 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3714
"6084" -129 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3715
"6085" -127 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3716
"6086" -125 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3717
"6087" -123 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3718
"6088" -121 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3719
"6089" -119 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3720
"6090" -117 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3721
"6091" -115 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3722
"6092" -113 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3723
"6093" -111 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3724
"6094" -109 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3725
"6095" -107 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3726
"6096" -105 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3727
"6097" -103 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3728
"6098" -101 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3729
"6099" -99 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3730
"6100" -97 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3731
"6101" -147 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3852
"6102" -145 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3853
"6103" -143 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3854
"6104" -141 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3855
"6105" -139 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3856
"6106" -137 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3857
"6107" -135 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3858
"6108" -133 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3859
"6109" -131 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3860
"6110" -129 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3861
"6111" -127 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3862
"6112" -125 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3863
"6113" -123 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3864
"6114" -121 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3865
"6115" -119 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3866
"6116" -117 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3867
"6117" -115 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3868
"6118" -113 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3869
"6119" -111 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3870
"6120" -109 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3871
"6121" -107 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3872
"6122" -105 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3873
"6123" -103 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3874
"6124" -101 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3875
"6125" -99 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3876
"6126" -97 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3877
"6127" -95 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 3878
"6128" -145 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4005
"6129" -143 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4006
"6130" -141 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4007
"6131" -139 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4008
"6132" -137 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4009
"6133" -135 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4010
"6134" -133 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4011
"6135" -131 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4012
"6136" -129 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4013
"6137" -127 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4014
"6138" -125 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4015
"6139" -123 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4016
"6140" -121 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4017
"6141" -119 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4018
"6142" -117 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4019
"6143" -115 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4020
"6144" -113 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4021
"6145" -111 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4022
"6146" -109 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4023
"6147" -107 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4024
"6148" -105 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4025
"6149" -103 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4026
"6150" -101 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4027
"6151" -99 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4028
"6152" -97 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4029
"6153" -95 3 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4030
"6154" -141 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4157
"6155" -139 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4158
"6156" -137 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4159
"6157" -135 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4160
"6158" -133 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4161
"6159" -131 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4162
"6160" -129 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4163
"6161" -127 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4164
"6162" -125 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4165
"6163" -123 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4166
"6164" -121 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4167
"6165" -119 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4168
"6166" -117 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4169
"6167" -115 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4170
"6168" -113 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4171
"6169" -111 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4172
"6170" -109 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4173
"6171" -107 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4174
"6172" -105 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4175
"6173" -103 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4176
"6174" -101 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4177
"6175" -99 1 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "22" 4178
