"x" "y" "meantemp" "rangetemp" "clorofil" "oxygen" "icecover" "ph" "phyto" "primaryprod" "salinity" "reino" "ids"
"5273" 157 -35 20.297 8.232 0.305 227.295 0 8.304 1.368 0.008 35.61 15 6920
"5274" 157 -37 18.801 7.854 0.275 235.417 0 8.301 1.4 0.007 35.589 15 7089
"5275" 157 -39 17.382 7.218 0.232 244.791 0 8.291 1.422 0.005 35.515 15 7264
"5276" 157 -41 15.803 6.704 0.239 253.92 0 8.274 1.454 0.005 35.326 15 7440
"5277" 157 -43 14.054 6.119 0.27 262.498 0 8.252 1.471 0.006 35.044 15 7616
"5278" 157 -45 12.351 5.795 0.314 270.25 0 8.226 1.511 0.006 34.763 15 7793
"5279" 157 -47 10.878 4.769 0.341 276.719 0 8.198 1.509 0.005 34.56 15 7969
"5280" 157 -49 9.785 3.864 0.35 280.596 0 8.171 1.438 0.004 34.468 30 8126
"5281" 157 -5 29.792 1.438 0.169 197.264 0 8.26 1.365 0.008 34.71 13 4712
"5282" 157 -51 8.65 3.834 0.354 287.686 0 8.149 1.393 0.004 34.325 30 8279
"5283" 157 -53 6.836 4.267 0.343 299.6 0 8.133 1.378 0.003 34.077 30 8424
"5284" 157 -55 5.224 4.306 0.337 312.784 0 8.124 1.378 0.003 33.918 30 8563
"5285" 157 -57 3.078 4.591 0.335 328.755 0 8.121 1.403 0.003 33.819 30 8697
"5286" 157 -7 29.575 1.643 0.218 197.414 0 8.25 1.337 0.013 34.487 13 4857
"5287" 157 -9 29.341 2.313 0.202 197.776 0 8.24 1.218 0.012 34.414 13 5004
"5288" 157 1 29.568 2.536 0.123 197.731 0 8.251 1.176 0.004 34.444 13 4273
"5289" 157 11 28.788 2.707 0.047 198.995 0 8.239 0.676 0.001 34.234 13 3536
"5290" 157 13 28.657 3.036 0.052 199.55 0 8.244 0.722 0.001 34.472 13 3386
"5291" 157 15 28.599 3.304 0.048 199.751 0 8.25 0.695 0.001 34.695 13 3240
"5292" 157 17 28.509 3.755 0.046 199.951 0 8.256 0.69 0.001 34.838 9 3097
"5293" 157 19 28.285 4.376 0.05 200.574 0 8.258 0.732 0.001 34.922 9 2958
"5294" 157 21 27.875 5.151 0.053 201.868 0 8.258 0.759 0.001 35.022 9 2821
"5295" 157 23 27.259 6.188 0.052 204.119 0 8.254 0.752 0.001 35.097 9 2689
"5296" 157 25 26.381 7.461 0.049 207.76 0 8.248 0.712 0.001 35.109 9 2562
"5297" 157 27 25.21 9.045 0.058 213.066 0 8.246 0.724 0.001 35.012 9 2441
"5298" 157 29 23.933 10.311 0.104 219.08 0 8.251 0.914 0.002 34.847 9 2323
"5299" 157 3 29.54 1.819 0.106 197.832 0 8.244 1.074 0.003 34.257 13 4126
"5300" 157 31 22.621 10.974 0.18 224.144 0 8.256 1.164 0.004 34.675 9 2208
"5301" 157 33 21.443 11.94 0.263 228.154 0 8.253 1.384 0.006 34.526 9 2092
"5302" 157 35 20.115 13.321 0.337 231.588 0 8.242 1.548 0.007 34.407 9 1980
"5303" 157 37 18.556 15.044 0.389 235.928 0 8.217 1.657 0.008 34.327 9 1867
"5304" 157 39 16.293 16.021 0.43 244.777 0 8.198 1.828 0.009 34.161 9 1749
"5305" 157 41 13.086 16.725 0.439 257.799 0 8.182 1.887 0.008 33.766 9 1638
"5306" 157 43 10.351 17.016 0.432 273.02 0 8.157 1.878 0.008 33.33 20 1528
"5307" 157 45 7.242 15.578 0.369 298.94 0 8.139 1.81 0.006 32.817 7 1422
"5308" 157 47 5.752 13.422 0.349 313.108 0 8.143 1.809 0.005 32.766 7 1327
"5309" 157 49 5.108 12.667 0.548 317.659 0 8.179 2.608 0.008 32.788 7 1242
"5310" 157 5 29.421 1.565 0.079 197.733 0 8.239 0.881 0.002 34.106 13 3976
"5311" 157 51 4.7 13.28 1.1 325.098 0.001 8.243 4.898 0.018 32.627 7 1157
"5312" 157 7 29.217 1.908 0.054 197.725 0 8.236 0.711 0.001 34.017 13 3824
"5313" 157 9 28.989 2.408 0.044 198.222 0 8.235 0.647 0.001 34.073 13 3678
"5314" 159 -1 29.579 2.674 0.136 198.34 0 8.249 1.287 0.005 34.637 13 4422
"5315" 159 -11 29.053 2.548 0.149 198.439 0 8.242 1.058 0.007 34.415 13 5153
"5316" 159 -13 28.539 3.105 0.094 199.666 0 8.266 0.866 0.003 34.495 16 5302
"5317" 159 -15 27.921 3.687 0.058 201.417 0 8.292 0.699 0.001 34.651 16 5447
"5318" 159 -17 27.061 4.55 0.047 204.216 0 8.31 0.652 0.001 34.839 16 5593
"5319" 159 -19 26.198 5.132 0.054 207.452 0 8.318 0.699 0.001 35.034 16 5736
"5320" 159 -21 25.254 5.652 0.077 210.55 0 8.317 0.789 0.002 35.276 16 5876
"5321" 159 -23 24.409 6.03 0.096 213.243 0 8.307 0.842 0.002 35.461 16 6016
"5322" 159 -25 23.684 6.216 0.1 216.41 0 8.296 0.847 0.002 35.577 16 6158
"5323" 159 -27 22.998 6.361 0.11 220.134 0 8.29 0.871 0.003 35.629 16 6301
"5324" 159 -29 22.362 6.644 0.152 223.012 0 8.29 0.981 0.004 35.638 16 6446
"5325" 159 -3 29.745 1.932 0.146 198.086 0 8.251 1.377 0.006 34.783 13 4568
"5326" 159 -31 21.738 7.31 0.219 223.933 0 8.292 1.129 0.006 35.628 16 6597
"5327" 159 -33 20.973 7.796 0.273 224.782 0 8.294 1.256 0.007 35.62 16 6755
"5328" 159 -35 19.954 7.919 0.28 229.004 0 8.296 1.317 0.007 35.617 15 6921
"5329" 159 -37 18.54 7.702 0.245 237.412 0 8.295 1.388 0.006 35.577 15 7090
"5330" 159 -39 17.067 7.03 0.203 246.473 0 8.288 1.396 0.004 35.469 15 7265
"5331" 159 -41 15.579 6.79 0.224 254.864 0 8.276 1.425 0.005 35.267 15 7441
"5332" 159 -43 13.966 6.219 0.26 262.956 0 8.258 1.447 0.006 34.978 15 7617
"5333" 159 -45 12.3 5.699 0.297 270.507 0 8.235 1.478 0.006 34.709 15 7794
"5334" 159 -47 10.889 4.991 0.328 277.598 0 8.208 1.492 0.005 34.539 28 7970
"5335" 159 -49 9.747 4.007 0.349 282.066 0 8.183 1.459 0.004 34.45 28 8127
"5336" 159 -5 29.776 1.448 0.166 197.276 0 8.249 1.374 0.008 34.75 13 4713
"5337" 159 -51 8.697 3.732 0.347 287.511 0 8.16 1.386 0.004 34.339 30 8280
"5338" 159 -53 6.973 4.002 0.352 303.07 0 8.143 1.438 0.003 34.099 30 8425
"5339" 159 -55 4.763 4.473 0.339 318.343 0 8.131 1.42 0.003 33.894 30 8564
"5340" 159 -57 2.999 4.782 0.336 329.567 0 8.123 1.403 0.003 33.814 30 8698
"5341" 159 -7 29.637 1.541 0.179 197.279 0 8.242 1.297 0.009 34.534 13 4858
"5342" 159 -9 29.396 2.008 0.197 197.743 0 8.236 1.199 0.011 34.398 13 5005
"5343" 159 1 29.493 2.723 0.126 197.87 0 8.245 1.2 0.005 34.48 13 4274
"5344" 159 11 28.726 2.833 0.052 199.145 0 8.246 0.707 0.001 34.255 13 3537
"5345" 159 13 28.583 3.095 0.057 199.743 0 8.25 0.75 0.001 34.488 13 3387
"5346" 159 15 28.522 3.303 0.047 199.96 0 8.252 0.685 0.001 34.714 9 3241
"5347" 159 17 28.443 3.705 0.045 200.14 0 8.254 0.68 0.001 34.873 9 3098
"5348" 159 19 28.228 4.359 0.05 200.721 0 8.255 0.726 0.001 34.963 9 2959
"5349" 159 21 27.824 5.134 0.052 202.045 0 8.254 0.754 0.001 35.066 9 2822
"5350" 159 23 27.211 6.166 0.051 204.315 0 8.247 0.747 0.001 35.139 9 2690
"5351" 159 25 26.357 7.318 0.049 207.949 0 8.238 0.708 0.001 35.154 9 2563
"5352" 159 27 25.243 8.748 0.055 213.164 0 8.232 0.704 0.001 35.059 9 2442
"5353" 159 29 23.965 9.898 0.096 219.202 0 8.235 0.891 0.002 34.879 9 2324
"5354" 159 3 29.495 2.028 0.108 197.975 0 8.24 1.089 0.003 34.284 13 4127
"5355" 159 31 22.641 10.65 0.165 224.443 0 8.239 1.144 0.004 34.686 9 2209
"5356" 159 33 21.414 11.98 0.252 228.779 0 8.239 1.382 0.006 34.531 9 2093
"5357" 159 35 20.1 13.002 0.332 232.75 0 8.232 1.569 0.007 34.422 9 1981
"5358" 159 37 18.575 14.755 0.385 237.354 0 8.211 1.676 0.008 34.338 9 1868
"5359" 159 39 16.228 16.015 0.426 245.733 0 8.185 1.82 0.009 34.148 9 1750
"5360" 159 41 12.977 16.251 0.442 259.243 0 8.166 1.9 0.008 33.734 9 1639
"5361" 159 43 10.232 16.537 0.431 271.45 0 8.152 1.849 0.007 33.314 9 1529
"5362" 159 45 7.668 15.355 0.378 295.083 0 8.144 1.8 0.006 32.89 20 1423
"5363" 159 47 6.049 13.706 0.319 309.865 0 8.154 1.678 0.005 32.771 7 1328
"5364" 159 49 5.401 13.198 0.367 313.923 0 8.19 1.891 0.005 32.809 7 1243
"5365" 159 5 29.371 1.753 0.083 197.91 0 8.238 0.911 0.002 34.122 13 3977
"5366" 159 51 5.125 13.917 0.706 319.673 0 8.245 3.362 0.012 32.754 7 1158
"5367" 159 7 29.164 1.972 0.059 197.893 0 8.24 0.739 0.001 34.022 13 3825
"5368" 159 9 28.935 2.462 0.047 198.359 0 8.242 0.662 0.001 34.085 13 3679
"5369" 161 -1 29.508 2.927 0.14 198.536 0 8.248 1.304 0.006 34.755 13 4423
"5370" 161 -11 29.087 2.395 0.133 198.391 0 8.245 1.007 0.006 34.411 13 5154
"5371" 161 -13 28.602 3.023 0.078 199.449 0 8.257 0.797 0.002 34.48 16 5303
"5372" 161 -15 27.992 3.771 0.053 201.135 0 8.273 0.678 0.001 34.628 16 5448
"5373" 161 -17 27.114 4.491 0.046 203.998 0 8.284 0.656 0.001 34.812 16 5594
"5374" 161 -19 26.23 5.022 0.053 207.27 0 8.29 0.708 0.001 35.005 16 5737
"5375" 161 -21 25.273 5.6 0.068 210.379 0 8.29 0.764 0.001 35.244 16 5877
"5376" 161 -23 24.318 5.962 0.083 213.463 0 8.283 0.795 0.002 35.468 16 6017
"5377" 161 -25 23.539 6.053 0.085 216.718 0 8.276 0.791 0.002 35.608 16 6159
"5378" 161 -27 22.799 6.328 0.093 220.562 0 8.274 0.815 0.002 35.672 16 6302
"5379" 161 -29 22.079 6.682 0.129 223.96 0 8.278 0.922 0.003 35.685 16 6447
"5380" 161 -3 29.703 2.151 0.146 198.2 0 8.251 1.385 0.006 34.865 13 4569
"5381" 161 -31 21.373 7.166 0.192 225.506 0 8.282 1.058 0.005 35.661 15 6598
"5382" 161 -33 20.572 7.515 0.246 226.728 0 8.286 1.186 0.006 35.639 15 6756
"5383" 161 -35 19.53 7.834 0.254 231.19 0 8.287 1.281 0.006 35.62 15 6922
"5384" 161 -37 18.159 7.814 0.221 239.149 0 8.285 1.372 0.005 35.554 15 7091
"5385" 161 -39 16.731 7.147 0.192 247.623 0 8.28 1.385 0.004 35.417 15 7266
"5386" 161 -41 15.357 6.708 0.216 255.602 0 8.271 1.411 0.005 35.203 15 7442
"5387" 161 -43 13.849 6.316 0.253 263.131 0 8.257 1.434 0.005 34.916 28 7618
"5388" 161 -45 12.332 5.426 0.282 270.334 0 8.239 1.451 0.005 34.699 28 7795
"5389" 161 -47 11.013 4.701 0.316 277.569 0 8.216 1.472 0.005 34.552 28 7971
"5390" 161 -49 9.785 3.851 0.345 283.037 0 8.193 1.464 0.004 34.445 28 8128
"5391" 161 -5 29.742 1.554 0.155 197.322 0 8.25 1.363 0.007 34.786 13 4714
"5392" 161 -51 8.613 3.524 0.343 286.708 0 8.171 1.383 0.004 34.322 28 8281
"5393" 161 -53 7.452 3.601 0.35 300.114 0 8.153 1.423 0.003 34.167 28 8426
"5394" 161 -55 4.724 4.399 0.34 317.721 0 8.138 1.437 0.003 33.915 30 8565
"5395" 161 -57 2.921 4.425 0.338 329.351 0 8.126 1.41 0.003 33.817 30 8699
"5396" 161 -7 29.635 1.447 0.156 197.183 0 8.246 1.271 0.007 34.598 13 4859
"5397" 161 -9 29.395 1.791 0.161 197.676 0 8.242 1.142 0.008 34.428 13 5006
"5398" 161 1 29.407 3.014 0.131 198.013 0 8.243 1.227 0.005 34.597 13 4275
"5399" 161 11 28.659 2.845 0.058 199.327 0 8.252 0.745 0.001 34.277 13 3538
"5400" 161 13 28.506 3.116 0.06 199.949 0 8.254 0.764 0.001 34.503 13 3388
"5401" 161 15 28.442 3.352 0.045 200.182 0 8.255 0.665 0.001 34.732 9 3242
"5402" 161 17 28.367 3.719 0.044 200.344 0 8.255 0.667 0.001 34.902 9 3099
"5403" 161 19 28.155 4.353 0.049 200.894 0 8.255 0.719 0.001 35 9 2960
"5404" 161 21 27.752 5.029 0.052 202.18 0 8.253 0.75 0.001 35.103 9 2823
"5405" 161 23 27.16 6.118 0.051 204.433 0 8.246 0.744 0.001 35.172 9 2691
"5406" 161 25 26.303 7.428 0.048 208.102 0 8.234 0.705 0.001 35.185 9 2564
"5407" 161 27 25.236 8.761 0.053 213.25 0 8.225 0.691 0.001 35.096 9 2443
"5408" 161 29 23.966 9.655 0.09 219.234 0 8.223 0.866 0.002 34.901 9 2325
"5409" 161 3 29.44 2.224 0.112 198.135 0 8.24 1.116 0.004 34.37 13 4128
"5410" 161 31 22.62 10.549 0.154 224.695 0 8.225 1.124 0.004 34.695 9 2210
"5411" 161 33 21.407 11.591 0.242 229.441 0 8.226 1.38 0.006 34.542 9 2094
"5412" 161 35 20.15 12.955 0.327 233.832 0 8.223 1.588 0.007 34.443 9 1982
"5413" 161 37 18.617 14.215 0.383 239.073 0 8.204 1.712 0.008 34.346 9 1869
"5414" 161 39 16.174 15.377 0.417 247.464 0 8.177 1.828 0.008 34.134 9 1751
"5415" 161 41 12.961 15.664 0.436 259.31 0 8.158 1.89 0.008 33.713 9 1640
"5416" 161 43 10.137 15.811 0.43 272.323 0 8.148 1.848 0.007 33.297 9 1530
"5417" 161 45 8.096 14.841 0.405 287.95 0 8.14 1.809 0.006 32.986 9 1424
"5418" 161 47 6.435 13.592 0.345 302.879 0 8.144 1.698 0.005 32.82 7 1329
"5419" 161 49 5.685 13.169 0.319 310.223 0 8.166 1.668 0.005 32.829 7 1244
"5420" 161 5 29.331 1.898 0.089 198.102 0 8.24 0.95 0.002 34.153 13 3978
"5421" 161 51 5.455 13.597 0.381 314.109 0 8.203 1.987 0.006 32.84 7 1159
"5422" 161 7 29.124 2.105 0.065 198.089 0 8.244 0.782 0.001 34.038 13 3826
"5423" 161 9 28.881 2.471 0.053 198.533 0 8.248 0.703 0.001 34.111 13 3680
"5424" 163 -1 29.422 3.218 0.143 198.712 0 8.252 1.321 0.006 34.881 13 4424
"5425" 163 -11 29.074 2.427 0.1 198.172 0 8.251 0.908 0.004 34.421 13 5155
"5426" 163 -13 28.637 2.887 0.066 199.177 0 8.258 0.746 0.002 34.476 13 5304
"5427" 163 -15 28.05 3.634 0.05 200.881 0 8.268 0.675 0.001 34.613 16 5449
"5428" 163 -17 27.208 4.375 0.047 203.841 0 8.275 0.673 0.001 34.784 16 5595
"5429" 163 -19 26.322 4.904 0.056 207.095 0 8.278 0.741 0.001 34.973 16 5738
"5430" 163 -21 25.35 5.41 0.066 209.986 0 8.278 0.778 0.001 35.19 16 5878
"5431" 163 -23 24.363 5.601 0.074 213.232 0 8.272 0.773 0.001 35.428 16 6018
"5432" 163 -25 23.533 5.721 0.079 216.605 0 8.266 0.768 0.001 35.594 16 6160
"5433" 163 -27 22.695 6.123 0.088 220.624 0 8.267 0.797 0.002 35.688 16 6303
"5434" 163 -29 21.851 6.55 0.122 224.612 0 8.272 0.903 0.003 35.719 15 6448
"5435" 163 -3 29.65 2.404 0.148 198.38 0 8.258 1.393 0.006 34.957 13 4570
"5436" 163 -31 21.069 6.666 0.179 226.773 0 8.276 1.028 0.004 35.688 15 6599
"5437" 163 -33 20.176 7.006 0.226 228.665 0 8.279 1.152 0.005 35.655 15 6757
"5438" 163 -35 19.082 7.556 0.228 233.715 0 8.279 1.277 0.005 35.613 15 6923
"5439" 163 -37 17.794 7.729 0.2 241.139 0 8.276 1.367 0.004 35.519 15 7092
"5440" 163 -39 16.507 7.092 0.184 248.642 0 8.27 1.38 0.004 35.368 28 7267
"5441" 163 -41 15.259 6.718 0.208 256.066 0 8.263 1.401 0.004 35.154 28 7443
"5442" 163 -43 13.803 6.219 0.244 262.83 0 8.252 1.429 0.005 34.885 28 7619
"5443" 163 -45 12.585 5.194 0.272 269.508 0 8.237 1.441 0.005 34.733 28 7796
"5444" 163 -47 11.364 4.497 0.304 276.629 0 8.219 1.458 0.005 34.608 28 7972
"5445" 163 -49 9.984 3.7 0.343 283.136 0 8.201 1.471 0.004 34.473 28 8129
"5446" 163 -5 29.717 1.628 0.143 197.399 0 8.26 1.343 0.006 34.819 13 4715
"5447" 163 -51 8.767 3.495 0.342 287.072 0 8.183 1.381 0.004 34.34 28 8282
"5448" 163 -53 8.121 3.07 0.337 295.561 0 8.165 1.353 0.003 34.274 28 8427
"5449" 163 -55 5.901 4.009 0.337 308.144 0 8.148 1.38 0.003 34.044 28 8566
"5450" 163 -57 3.744 4.461 0.335 322.022 0 8.132 1.379 0.003 33.853 30 8700
"5451" 163 -7 29.62 1.428 0.14 197.064 0 8.257 1.243 0.006 34.628 13 4860
"5452" 163 -9 29.382 1.9 0.121 197.448 0 8.251 1.065 0.005 34.474 13 5007
"5453" 163 1 29.315 3.331 0.136 198.134 0 8.245 1.25 0.005 34.737 13 4276
"5454" 163 11 28.583 2.758 0.063 199.515 0 8.259 0.781 0.002 34.304 13 3539
"5455" 163 13 28.423 3.074 0.058 200.17 0 8.26 0.753 0.001 34.524 9 3389
"5456" 163 15 28.359 3.363 0.042 200.43 0 8.261 0.643 0.001 34.747 9 3243
"5457" 163 17 28.283 3.727 0.043 200.577 0 8.261 0.656 0.001 34.917 9 3100
"5458" 163 19 28.072 4.301 0.048 201.113 0 8.26 0.711 0.001 35.026 9 2961
"5459" 163 21 27.677 4.927 0.051 202.352 0 8.257 0.745 0.001 35.137 9 2824
"5460" 163 23 27.112 5.887 0.051 204.55 0 8.25 0.741 0.001 35.21 9 2692
"5461" 163 25 26.274 7.365 0.048 208.217 0 8.238 0.7 0.001 35.216 9 2565
"5462" 163 27 25.195 8.938 0.051 213.294 0 8.228 0.679 0.001 35.122 9 2444
"5463" 163 29 23.904 9.988 0.085 219.277 0 8.223 0.84 0.002 34.913 9 2326
"5464" 163 3 29.373 2.554 0.117 198.281 0 8.243 1.146 0.004 34.468 13 4129
"5465" 163 31 22.601 10.592 0.149 224.896 0 8.221 1.109 0.004 34.72 9 2211
"5466" 163 33 21.43 11.418 0.236 230.01 0 8.221 1.384 0.006 34.57 9 2095
"5467" 163 35 20.198 12.664 0.32 234.911 0 8.216 1.612 0.007 34.459 9 1983
"5468" 163 37 18.6 13.189 0.377 240.481 0 8.198 1.738 0.008 34.358 9 1870
"5469" 163 39 16.214 14.558 0.41 248.75 0 8.179 1.828 0.008 34.142 9 1752
"5470" 163 41 12.746 15.506 0.426 260.458 0 8.163 1.872 0.007 33.671 9 1641
"5471" 163 43 9.832 14.772 0.428 273.637 0 8.147 1.854 0.007 33.23 9 1531
"5472" 163 45 8.185 13.965 0.414 285.07 0 8.131 1.798 0.006 33.022 9 1425
"5473" 163 47 6.674 13.263 0.371 297.35 0 8.125 1.725 0.005 32.873 7 1330
"5474" 163 49 5.857 12.763 0.326 307.851 0 8.133 1.655 0.005 32.852 7 1245
"5475" 163 5 29.273 2.122 0.095 198.281 0 8.246 0.994 0.003 34.194 13 3979
"5476" 163 53 5.535 13.187 0.448 316.11 0 8.192 2.255 0.007 32.856 7 1076
"5477" 163 7 29.069 2.23 0.073 198.285 0 8.251 0.832 0.002 34.069 13 3827
"5478" 163 9 28.825 2.454 0.062 198.712 0 8.256 0.758 0.001 34.137 13 3681
"5479" 165 -1 29.315 3.321 0.147 198.932 0 8.252 1.334 0.006 34.955 13 4425
"5480" 165 -11 29.074 2.535 0.084 197.944 0 8.264 0.853 0.002 34.429 13 5156
"5481" 165 -13 28.66 2.85 0.06 199.009 0 8.269 0.726 0.001 34.466 13 5305
"5482" 165 -15 28.15 3.362 0.05 200.74 0 8.275 0.705 0.001 34.571 13 5450
"5483" 165 -17 27.385 4.23 0.05 203.407 0 8.279 0.711 0.001 34.726 16 5596
"5484" 165 -19 26.537 4.746 0.056 206.614 0 8.279 0.748 0.001 34.911 16 5739
"5485" 165 -21 25.536 5.233 0.065 209.816 0 8.276 0.79 0.001 35.114 16 5879
"5486" 165 -23 24.432 5.502 0.072 213.005 0 8.269 0.781 0.001 35.368 16 6019
"5487" 165 -25 23.57 5.653 0.076 216.423 0 8.264 0.767 0.001 35.551 16 6161
"5488" 165 -27 22.646 5.907 0.086 220.729 0 8.265 0.795 0.002 35.676 15 6304
"5489" 165 -29 21.671 6.123 0.124 225.18 0 8.27 0.909 0.003 35.732 15 6449
"5490" 165 -3 29.582 2.533 0.15 198.619 0 8.261 1.405 0.006 35.002 13 4571
"5491" 165 -31 20.799 6.342 0.177 227.843 0 8.274 1.032 0.004 35.702 15 6600
"5492" 165 -33 19.855 6.737 0.212 230.32 0 8.275 1.146 0.005 35.661 15 6758
"5493" 165 -35 18.713 7.133 0.205 235.905 0 8.273 1.288 0.004 35.602 28 6924
"5494" 165 -37 17.514 7.286 0.178 243.007 0 8.267 1.363 0.003 35.494 28 7093
"5495" 165 -39 16.403 6.915 0.173 249.381 0 8.261 1.368 0.003 35.351 28 7268
"5496" 165 -41 15.22 6.6 0.195 255.95 0 8.254 1.39 0.004 35.139 28 7444
"5497" 165 -43 13.93 5.87 0.24 262.21 0 8.246 1.443 0.005 34.894 28 7620
"5498" 165 -45 13.083 5.033 0.325 268.001 0 8.234 1.619 0.007 34.813 28 7797
"5499" 165 -47 11.956 4.379 0.343 274.285 0 8.221 1.551 0.006 34.702 28 7973
"5500" 165 -49 10.36 3.741 0.366 282.102 0 8.208 1.514 0.005 34.532 28 8130
"5501" 165 -5 29.687 1.697 0.142 197.512 0 8.267 1.351 0.005 34.848 13 4716
"5502" 165 -51 9.089 3.179 0.369 287.028 0 8.195 1.448 0.004 34.401 28 8283
"5503" 165 -53 8.418 2.585 0.324 290.897 0 8.18 1.28 0.003 34.341 28 8428
"5504" 165 -55 7.284 3.041 0.321 297.36 0 8.161 1.254 0.003 34.197 28 8567
"5505" 165 -57 5.106 4.371 0.333 313.878 0 8.142 1.329 0.003 33.946 30 8701
"5506" 165 -7 29.614 1.454 0.134 197.048 0 8.266 1.228 0.005 34.645 13 4861
"5507" 165 -9 29.387 1.89 0.11 197.283 0 8.263 1.03 0.004 34.5 13 5008
"5508" 165 1 29.211 3.516 0.141 198.251 0 8.245 1.268 0.006 34.827 13 4277
"5509" 165 11 28.503 2.697 0.068 199.737 0 8.266 0.81 0.002 34.323 9 3540
"5510" 165 13 28.339 3.03 0.054 200.426 0 8.267 0.724 0.001 34.538 9 3390
"5511" 165 15 28.273 3.327 0.04 200.71 0 8.267 0.624 0.001 34.753 9 3244
"5512" 165 17 28.201 3.672 0.042 200.845 0 8.267 0.644 0.001 34.919 9 3101
"5513" 165 19 27.997 4.226 0.047 201.345 0 8.266 0.702 0.001 35.046 9 2962
"5514" 165 21 27.604 4.947 0.051 202.55 0 8.262 0.74 0.001 35.173 9 2825
"5515" 165 23 27.069 5.866 0.05 204.682 0 8.255 0.736 0.001 35.252 9 2693
"5516" 165 25 26.263 7.338 0.048 208.313 0 8.244 0.697 0.001 35.254 9 2566
"5517" 165 27 25.151 9.17 0.05 213.385 0 8.234 0.674 0.001 35.15 9 2445
"5518" 165 29 23.826 10.336 0.079 219.335 0 8.227 0.814 0.001 34.932 9 2327
"5519" 165 3 29.297 2.978 0.121 198.411 0 8.245 1.168 0.004 34.544 13 4130
"5520" 165 31 22.58 10.594 0.143 225.144 0 8.222 1.094 0.004 34.738 9 2212
"5521" 165 33 21.375 11.341 0.231 230.379 0 8.221 1.389 0.006 34.583 9 2096
"5522" 165 35 20.06 12.26 0.321 235.978 0 8.215 1.657 0.007 34.457 9 1984
"5523" 165 37 18.497 12.892 0.366 241.238 0 8.2 1.734 0.008 34.374 9 1871
"5524" 165 39 16.38 13.77 0.397 248.982 0 8.185 1.794 0.008 34.196 9 1753
"5525" 165 41 13.086 14.76 0.414 260.645 0 8.172 1.838 0.007 33.732 9 1642
"5526" 165 43 9.483 14.184 0.423 275.529 0 8.151 1.861 0.007 33.119 9 1532
"5527" 165 45 7.942 13.261 0.406 286.794 0 8.129 1.789 0.006 32.992 9 1426
"5528" 165 47 6.574 12.778 0.368 298.321 0 8.116 1.716 0.005 32.882 7 1331
"5529" 165 49 5.969 12.148 0.324 308.354 0 8.116 1.641 0.005 32.866 7 1246
"5530" 165 5 29.206 2.393 0.1 198.403 0 8.251 1.027 0.003 34.255 13 3980
"5531" 165 53 5.61 12.114 0.368 314.576 0 8.168 1.874 0.005 32.9 7 1077
"5532" 165 55 5.321 13.03 0.602 319.154 0.001 8.224 2.825 0.01 32.905 7 990
"5533" 165 7 29.014 2.259 0.082 198.464 0 8.257 0.884 0.002 34.104 13 3828
"5534" 165 9 28.769 2.384 0.073 198.909 0 8.263 0.821 0.002 34.154 13 3682
"5535" 167 -1 29.2 3.417 0.152 199.201 0 8.249 1.346 0.007 35.001 13 4426
"5536" 167 -11 29.112 2.532 0.074 197.807 0 8.278 0.809 0.002 34.437 13 5157
"5537" 167 -13 28.711 2.855 0.054 198.915 0 8.282 0.693 0.001 34.46 13 5306
"5538" 167 -15 28.218 3.218 0.05 200.711 0 8.286 0.711 0.001 34.535 13 5451
"5539" 167 -17 27.559 3.864 0.055 203.152 0 8.286 0.759 0.001 34.677 13 5597
"5540" 167 -19 26.688 4.503 0.055 206.378 0 8.283 0.753 0.001 34.874 16 5740
"5541" 167 -21 25.678 4.999 0.062 209.938 0 8.278 0.772 0.001 35.07 16 5880
"5542" 167 -23 24.602 5.624 0.072 213.068 0 8.271 0.789 0.001 35.287 16 6020
"5543" 167 -25 23.621 6.026 0.075 216.537 0 8.266 0.767 0.001 35.493 16 6162
"5544" 167 -27 22.568 6.136 0.088 221.088 0 8.267 0.799 0.002 35.649 15 6305
"5545" 167 -29 21.495 6.137 0.126 225.801 0 8.27 0.921 0.003 35.725 15 6450
"5546" 167 -3 29.511 2.535 0.153 198.886 0 8.262 1.416 0.006 35.031 13 4572
"5547" 167 -31 20.486 6.331 0.176 228.851 0 8.275 1.056 0.004 35.705 15 6601
"5548" 167 -33 19.378 6.67 0.198 232.298 0 8.275 1.182 0.004 35.655 28 6759
"5549" 167 -35 18.433 6.909 0.185 237.745 0 8.269 1.303 0.004 35.597 28 6925
"5550" 167 -37 17.365 6.866 0.166 243.835 0 8.261 1.361 0.003 35.477 28 7094
"5551" 167 -39 16.374 6.618 0.163 249.529 0 8.254 1.362 0.003 35.35 28 7269
"5552" 167 -41 15.265 6.366 0.183 255.297 0 8.247 1.387 0.003 35.139 28 7445
"5553" 167 -43 14.293 5.788 0.31 261.357 0 8.24 1.731 0.007 34.942 28 7621
"5554" 167 -45 13.705 5.198 0.609 267.813 0 8.233 2.697 0.015 34.895 28 7798
"5555" 167 -47 12.146 4.397 0.682 275.307 0 8.222 2.639 0.012 34.676 28 7974
"5556" 167 -49 10.126 3.852 0.414 283.471 0 8.215 1.641 0.005 34.507 28 8131
"5557" 167 -5 29.65 1.895 0.141 197.638 0 8.272 1.358 0.005 34.912 13 4717
"5558" 167 -51 8.867 3.22 0.392 288.196 0 8.208 1.522 0.004 34.41 28 8284
"5559" 167 -53 8.26 2.565 0.327 290.407 0 8.196 1.287 0.003 34.358 28 8429
